-10.617835,-21.865379,0.19515
-9.664352,-21.85626,0.276432
-8.797111,-21.836388,0.266079
-7.847047,-21.832251,0.091792
-6.790298,-21.811335,-0.004865
-5.768522,-21.820751,-0.040441
-4.753938,-21.820227,-0.092391
-3.726418,-21.795736,-0.171967
-2.676134,-21.778116,-0.250244
-1.608515,-21.795338,-0.316925
-0.543096,-21.81311,-0.352843
0.508704,-21.830908,-0.39985
1.569176,-21.846632,-0.431967
2.626143,-21.884832,-0.455667
3.697614,-21.92111,-0.452136
4.778315,-22.009474,-0.414303
5.846292,-22.123201,-0.294363
6.836651,-22.191969,-0.157164
7.794869,-22.209164,-0.077146
8.757837,-22.214123,-0.045697
9.759105,-22.25902,-0.036996
10.790491,-22.299494,0.030993
11.723329,-22.274088,0.147521
12.610381,-22.234467,0.110586
13.615335,-22.240412,0.023385
14.654756,-22.250803,0.018914
15.659019,-22.23266,0.04239
16.657673,-22.229994,0.00889
17.721201,-22.229561,-0.021465
18.801577,-22.193499,-0.05224
19.942188,-22.169111,-0.050391
21.056568,-22.138855,0.054817
22.077564,-22.100548,0.178884
23.059599,-22.07885,0.230733
24.077141,-22.053381,0.281622
25.052244,-21.993927,0.333932
-23.989737,-20.988018,0.403389
-24.922054,-21.011229,0.374834
-23.045584,-20.970737,0.353819
-22.059618,-20.943995,0.264343
-21.033127,-20.937689,0.180105
-19.967649,-20.911697,0.132635
-18.907688,-20.884405,0.109605
-17.854271,-20.908489,0.079026
-16.787174,-20.913376,0.042344
-15.703984,-20.919247,0.070031
-14.703152,-20.956551,0.125796
-13.698597,-20.962254,0.114313
-12.661925,-20.920286,0.112537
-11.605624,-20.89275,0.149326
-10.620081,-20.860191,0.223079
-9.685567,-20.861549,0.210824
-8.769997,-20.849895,0.169343
-7.807145,-20.790913,0.059611
-6.787092,-20.773544,0.009688
-5.795226,-20.802843,-0.074567
-4.736448,-20.824856,-0.147367
-3.691706,-20.806076,-0.177181
-2.661813,-20.788744,-0.220975
-1.6093,-20.785978,-0.301545
-0.527127,-20.783564,-0.338322
0.529264,-20.778374,-0.367011
1.595721,-20.76643,-0.365424
2.619054,-20.776142,-0.371289
3.680291,-20.847878,-0.375861
4.719976,-20.91317,-0.356726
5.77302,-21.020287,-0.345006
6.814787,-21.126839,-0.275237
7.816806,-21.171318,-0.176399
8.765943,-21.195147,-0.105748
9.756511,-21.203455,-0.108684
10.796112,-21.204082,-0.053958
11.754634,-21.224947,0.064714
12.648995,-21.21669,0.090631
13.620034,-21.187311,0.032405
14.643003,-21.190039,-0.009455
15.659641,-21.226191,0.004144
16.639458,-21.235201,-0.034864
17.722301,-21.245535,-0.108148
18.828215,-21.230268,-0.08791
19.946095,-21.201302,-0.063358
21.072138,-21.177485,0.05336
22.08218,-21.140686,0.195819
23.055618,-21.104097,0.234257
24.091879,-21.062078,0.277992
25.077946,-21.011229,0.374834
-23.998047,-20.022066,0.362572
-24.921499,-20.075716,0.36369
-23.037779,-19.966219,0.300458
-22.057426,-19.914274,0.22949
-21.054758,-19.889454,0.130058
-19.972303,-19.89727,0.067614
-18.930086,-19.911306,0.079177
-17.873665,-19.906153,0.017683
-16.789431,-19.885134,0.01594
-15.745613,-19.897087,0.016599
-14.729987,-19.904497,0.015993
-13.696413,-19.907919,-0.011888
-12.645275,-19.916145,0.030946
-11.605125,-19.902454,0.051686
-10.582952,-19.876371,0.141588
-9.654744,-19.802628,0.18637
-8.730334,-19.734915,0.173419
-7.795921,-19.732264,0.0958
-6.795089,-19.752644,0.03854
-5.819384,-19.76193,-0.063173
-4.738138,-19.780708,-0.167134
-3.67839,-19.786158,-0.183943
-2.648111,-19.789148,-0.221846
-1.596736,-19.783344,-0.290007
-0.505149,-19.779987,-0.321594
0.55689,-19.757807,-0.32459
1.616566,-19.764339,-0.293632
2.608239,-19.788078,-0.279463
3.64508,-19.816853,-0.340947
4.691981,-19.883522,-0.33946
5.719168,-19.945185,-0.356114
6.790698,-20.007618,-0.343111
7.813118,-20.065689,-0.231581
8.767137,-20.120394,-0.174984
9.785225,-20.144779,-0.138565
10.795455,-20.172104,-0.05109
11.750676,-20.193913,0.026574
12.666375,-20.203585,0.022575
13.657326,-20.195318,0.001373
14.637372,-20.184616,0.002559
15.640995,-20.18597,-0.035288
16.637119,-20.203083,-0.07969
17.715324,-20.204451,-0.158735
18.828335,-20.209229,-0.161607
19.954458,-20.210777,-0.122297
21.068571,-20.195442,-0.00471
22.103304,-20.17606,0.146054
23.066631,-20.120209,0.239086
24.086304,-20.103489,0.272763
25.078501,-20.075716,0.36369
-23.961735,-19.027472,0.351604
-24.906595,-19.101473,0.30963
-22.997797,-18.922812,0.340864
-22.044443,-18.844482,0.289901
-21.062235,-18.793205,0.190291
-20.035906,-18.799578,0.071259
-18.967361,-18.844851,-0.018074
-17.874256,-18.850513,-0.067472
-16.779879,-18.829466,-0.046392
-15.755717,-18.793768,-0.030284
-14.725986,-18.79792,-0.025031
-13.722659,-18.796761,-0.033883
-12.661771,-18.834673,-0.072716
-11.577719,-18.823107,-0.006158
-10.567363,-18.805773,0.092188
-9.594754,-18.787657,0.184384
-8.695158,-18.746675,0.26199
-7.814217,-18.708384,0.172384
-6.819077,-18.727949,0.045894
-5.825685,-18.746038,-0.051446
-4.754241,-18.770117,-0.159962
-3.679341,-18.78726,-0.180746
-2.643046,-18.781681,-0.249252
-1.571457,-18.748528,-0.318649
-0.486711,-18.726927,-0.356961
0.584581,-18.725473,-0.31931
1.590603,-18.750872,-0.309743
2.627557,-18.780289,-0.32233
3.644864,-18.780804,-0.316429
4.671718,-18.803822,-0.344979
5.706389,-18.847111,-0.363513
6.768358,-18.91036,-0.342587
7.771059,-18.999556,-0.270559
8.757798,-19.082912,-0.243836
9.771705,-19.138107,-0.199309
10.794995,-19.18644,-0.144327
11.774546,-19.180374,-0.041275
12.694793,-19.152824,-0.026226
13.663304,-19.137722,-0.041771
14.634937,-19.167295,-0.077608
15.640822,-19.195236,-0.086252
16.627277,-19.202206,-0.158118
17.735355,-19.189928,-0.220361
18.818052,-19.176231,-0.198885
19.9498,-19.17659,-0.187894
21.062897,-19.178108,-0.047159
22.098381,-19.175732,0.096574
23.066982,-19.1759,0.215039
24.068319,-19.143538,0.230412
25.093405,-19.101473,0.30963
-23.918373,-18.052422,0.3234
-24.89736,-18.115763,0.255968
-22.95261,-17.974806,0.382197
-22.010962,-17.886185,0.370486
-21.048868,-17.797659,0.303631
-20.069916,-17.738842,0.160417
-19.004211,-17.72065,0.015757
-17.896585,-17.733994,-0.076746
-16.761042,-17.733227,-0.046599
-15.756626,-17.717546,0.013692
-14.73698,-17.706997,-0.017712
-13.733915,-17.712296,-0.024456
-12.683495,-17.715174,-0.093412
-11.579658,-17.746798,-0.041168
-10.55775,-17.753241,0.06626
-9.598366,-17.749821,0.164326
-8.684578,-17.778139,0.215278
-7.786562,-17.764343,0.190634
-6.823148,-17.716368,0.07853
-5.845232,-17.707523,-0.024709
-4.802833,-17.759733,-0.193796
-3.671313,-17.791655,-0.253932
-2.593543,-17.738846,-0.274524
-1.519368,-17.681654,-0.262379
-0.477104,-17.66036,-0.271243
0.581576,-17.669405,-0.263149
1.580711,-17.678076,-0.282532
2.626364,-17.699369,-0.309325
3.64801,-17.745211,-0.301438
4.683081,-17.774345,-0.294321
5.696789,-17.792627,-0.301536
6.745583,-17.82189,-0.307964
7.721974,-17.884594,-0.287211
8.725249,-17.960674,-0.334729
9.746258,-18.038198,-0.31755
10.787664,-18.10396,-0.289452
11.808267,-18.154402,-0.150693
12.74257,-18.143833,-0.062201
13.689519,-18.117109,-0.030815
14.625575,-18.089256,-0.072694
15.625359,-18.096994,-0.166392
16.658665,-18.091194,-0.225816
17.731142,-18.089905,-0.261334
18.826624,-18.117893,-0.247965
19.931667,-18.125048,-0.192304
21.034842,-18.167097,-0.084868
22.071083,-18.183472,0.063695
23.042631,-18.188641,0.133697
24.079184,-18.167418,0.165819
25.10264,-18.115763,0.255968
-23.910131,-17.076866,0.306933
-24.88545,-17.105776,0.241834
-22.930761,-17.022728,0.373772
-21.972685,-16.949062,0.38131
-20.999537,-16.847218,0.373157
-20.047295,-16.743946,0.286939
-19.018942,-16.68314,0.134248
-17.917768,-16.643282,0.001536
-16.787621,-16.646152,-0.014427
-15.745904,-16.648703,0.036286
-14.73913,-16.626406,0.040902
-13.731648,-16.608807,0.005008
-12.69688,-16.602995,-0.038804
-11.615347,-16.643398,-0.036459
-10.562724,-16.681852,0.06995
-9.627619,-16.719761,0.163432
-8.70883,-16.741558,0.151416
-7.759882,-16.737984,0.111095
-6.790025,-16.722843,0.089498
-5.854213,-16.714956,0.021266
-4.837996,-16.699677,-0.186123
-3.665295,-16.718908,-0.29408
-2.546565,-16.716478,-0.238387
-1.506101,-16.710106,-0.215734
-0.463012,-16.691576,-0.235358
0.585252,-16.67873,-0.247576
1.600669,-16.666151,-0.240083
2.600071,-16.683189,-0.283269
3.633431,-16.711536,-0.336083
4.667361,-16.757076,-0.363409
5.72496,-16.796457,-0.347021
6.741617,-16.819073,-0.288098
7.727567,-16.839582,-0.2838
8.714753,-16.83856,-0.30251
9.722568,-16.887449,-0.334499
10.751627,-16.954063,-0.322244
11.773157,-17.058422,-0.272289
12.771397,-17.127306,-0.176887
13.717438,-17.134058,-0.110356
14.67205,-17.129202,-0.104215
15.659264,-17.077303,-0.130496
16.68115,-17.04298,-0.179376
17.725691,-17.03266,-0.216623
18.804134,-17.048687,-0.240838
19.897043,-17.091881,-0.199933
20.978292,-17.145485,-0.136836
22.045849,-17.201735,-0.003453
23.029049,-17.19982,0.074508
24.096956,-17.156996,0.110918
25.11455,-17.105776,0.241834
-23.925276,-16.115112,0.276697
-24.887732,-16.156223,0.234205
-22.925074,-16.099531,0.323849
-21.94412,-16.033339,0.359115
-20.958956,-15.958994,0.37574
-19.998945,-15.855624,0.338334
-18.97617,-15.728021,0.227637
-17.9007,-15.624667,0.160617
-16.832932,-15.599248,0.119475
-15.773014,-15.625305,0.097794
-14.724,-15.609094,0.082502
-13.70282,-15.548608,0.102181
-12.725583,-15.538097,0.065026
-11.6633,-15.574142,0.007437
-10.614372,-15.639056,0.055404
-9.643327,-15.672588,0.107011
-8.704436,-15.667374,0.117295
-7.760019,-15.6792,0.105001
-6.815555,-15.711968,0.055318
-5.838434,-15.734986,-0.027761
-4.821781,-15.720046,-0.144794
-3.695729,-15.724337,-0.268333
-2.554703,-15.761142,-0.27526
-1.476793,-15.732532,-0.249538
-0.429344,-15.684024,-0.237934
0.608289,-15.637656,-0.232976
1.604014,-15.629702,-0.254856
2.629443,-15.595303,-0.313863
3.638404,-15.571994,-0.327926
4.650892,-15.609304,-0.381916
5.700383,-15.661973,-0.408247
6.742047,-15.73374,-0.405261
7.769679,-15.751152,-0.341828
8.742072,-15.768085,-0.291238
9.716799,-15.783401,-0.295056
10.708852,-15.855852,-0.311071
11.70847,-15.949313,-0.338264
12.756283,-16.040512,-0.334437
13.740726,-16.071697,-0.242187
14.693275,-16.079535,-0.251672
15.720397,-16.076668,-0.237624
16.724356,-16.039124,-0.217932
17.752623,-16.000063,-0.208768
18.780579,-16.002935,-0.216973
19.860806,-16.046524,-0.189681
20.904373,-16.10516,-0.14712
21.985697,-16.184818,-0.111548
23.043011,-16.207891,-0.01663
24.111631,-16.178965,0.090455
25.112268,-16.156223,0.234205
-23.925081,-15.163805,0.252131
-24.877802,-15.206438,0.156376
-22.942385,-15.114952,0.242142
-21.926525,-15.078968,0.270317
-20.932447,-15.005766,0.287077
-19.930807,-14.902308,0.289818
-18.91502,-14.793365,0.27002
-17.883711,-14.717799,0.256845
-16.867037,-14.672568,0.188813
-15.789499,-14.630418,0.099362
-14.690863,-14.568083,0.103993
-13.692684,-14.532078,0.16838
-12.733002,-14.508986,0.115168
-11.697914,-14.489646,0.061337
-10.671253,-14.52666,0.04149
-9.646633,-14.565019,0.083216
-8.710925,-14.578533,0.132859
-7.787996,-14.599653,0.100312
-6.849735,-14.641138,0.032527
-5.867837,-14.694895,-0.083985
-4.812205,-14.714803,-0.216036
-3.711647,-14.703014,-0.314576
-2.568949,-14.714625,-0.378928
-1.442704,-14.719787,-0.321486
-0.391372,-14.688592,-0.278608
0.656195,-14.633165,-0.231221
1.650355,-14.545258,-0.237779
2.688997,-14.488652,-0.213078
3.628512,-14.485293,-0.212499
4.648583,-14.499411,-0.318732
5.691092,-14.512662,-0.34254
6.733747,-14.532191,-0.367737
7.756179,-14.608023,-0.332093
8.758142,-14.675451,-0.29367
9.721322,-14.708659,-0.255571
10.681246,-14.744028,-0.311014
11.686665,-14.78245,-0.379024
12.732115,-14.830205,-0.413421
13.743443,-14.915581,-0.354241
14.723731,-14.947159,-0.34125
15.749631,-14.946878,-0.318314
16.772825,-14.948772,-0.273549
17.782681,-14.94846,-0.190742
18.759663,-14.969692,-0.164284
19.798082,-15.035956,-0.184588
20.857079,-15.109225,-0.173786
21.927795,-15.146801,-0.157125
23.021103,-15.19888,-0.100261
24.096844,-15.223794,0.019654
25.122198,-15.206438,0.156376
-23.904938,-14.22657,0.142742
-24.88485,-14.24966,0.049758
-22.915018,-14.160243,0.209918
-21.921253,-14.077737,0.228894
-20.902674,-14.025007,0.247032
-19.884789,-13.945045,0.278416
-18.884491,-13.84608,0.278502
-17.870468,-13.762956,0.243487
-16.844675,-13.671642,0.181527
-15.7607,-13.587589,0.124357
-14.676098,-13.533908,0.164443
-13.686585,-13.489215,0.207771
-12.708189,-13.427601,0.18345
-11.711572,-13.405112,0.167888
-10.717027,-13.424658,0.131358
-9.686152,-13.472516,0.132139
-8.726499,-13.507489,0.175862
-7.821694,-13.542243,0.167038
-6.914269,-13.606854,0.050008
-5.896117,-13.650059,-0.132452
-4.804364,-13.653466,-0.246788
-3.694787,-13.641275,-0.31661
-2.580201,-13.61489,-0.374184
-1.44419,-13.620438,-0.384922
-0.356132,-13.600169,-0.328629
0.719715,-13.55767,-0.251388
1.719731,-13.498403,-0.138815
2.689182,-13.478206,-0.129127
3.665203,-13.44721,-0.139742
4.653213,-13.417607,-0.198011
5.699696,-13.448459,-0.229639
6.732376,-13.47212,-0.219576
7.712652,-13.500349,-0.228643
8.724269,-13.587499,-0.283915
9.741334,-13.636227,-0.248313
10.69781,-13.652569,-0.266229
11.724908,-13.654336,-0.28799
12.709023,-13.673265,-0.294667
13.720727,-13.728236,-0.344529
14.74271,-13.766571,-0.343088
15.771398,-13.815733,-0.303293
16.785284,-13.839717,-0.229078
17.753202,-13.911192,-0.168514
18.729984,-13.996998,-0.173573
19.754463,-14.039652,-0.199705
20.809807,-14.086569,-0.244086
21.900749,-14.142209,-0.225128
22.964487,-14.188413,-0.185738
24.075796,-14.237838,-0.111411
25.11515,-14.24966,0.049758
-23.901203,-13.207027,0.012861
-24.891357,-13.217633,-0.114631
-22.885984,-13.195029,0.077395
-21.885435,-13.140619,0.189578
-20.895775,-13.064937,0.186759
-19.834566,-12.976661,0.227242
-18.846214,-12.879912,0.276136
-17.823603,-12.776365,0.267303
-16.794024,-12.660851,0.252975
-15.729113,-12.557591,0.232034
-14.673888,-12.483314,0.247056
-13.660613,-12.433249,0.283284
-12.690656,-12.387244,0.30519
-11.730686,-12.362309,0.291087
-10.769257,-12.386541,0.221569
-9.730781,-12.43004,0.1739
-8.764582,-12.46509,0.21264
-7.880535,-12.519767,0.157845
-6.949787,-12.554271,-0.007062
-5.908499,-12.573567,-0.174434
-4.813395,-12.600183,-0.285566
-3.669703,-12.607097,-0.340248
-2.542364,-12.564987,-0.323584
-1.435495,-12.513688,-0.309715
-0.344724,-12.511993,-0.263297
0.73337,-12.517696,-0.191279
1.747475,-12.509225,-0.096968
2.722982,-12.453162,-0.068012
3.693221,-12.427769,-0.055075
4.65097,-12.435791,-0.104862
5.678062,-12.460966,-0.190769
6.746796,-12.481089,-0.192781
7.7096,-12.494516,-0.161079
8.699894,-12.508966,-0.244898
9.733849,-12.571153,-0.233844
10.717607,-12.614713,-0.257387
11.757471,-12.621498,-0.247634
12.722008,-12.633905,-0.243677
13.745502,-12.643842,-0.256974
14.728498,-12.676971,-0.236757
15.754713,-12.738168,-0.266934
16.766273,-12.813917,-0.182815
17.691748,-12.891662,-0.183647
18.690649,-12.960012,-0.258595
19.742033,-13.023604,-0.299483
20.81031,-13.036427,-0.291884
21.85601,-13.060141,-0.282675
22.92737,-13.126425,-0.280443
24.025818,-13.178928,-0.232638
25.108643,-13.217633,-0.114631
-23.906996,-12.15788,-0.064809
-24.913559,-12.130923,-0.180503
-22.902733,-12.156412,-0.013168
-21.87043,-12.156298,0.047382
-20.841492,-12.09003,0.11239
-19.804012,-12.012726,0.205166
-18.814909,-11.945941,0.259526
-17.7705,-11.851407,0.279354
-16.740591,-11.739844,0.321423
-15.683589,-11.632958,0.332184
-14.639318,-11.525056,0.395209
-13.649484,-11.43047,0.422937
-12.685958,-11.363505,0.428837
-11.749495,-11.342419,0.404005
-10.803502,-11.317544,0.304403
-9.777311,-11.331984,0.218853
-8.811831,-11.382265,0.231209
-7.914055,-11.418513,0.145661
-6.957685,-11.431735,0.005513
-5.936756,-11.455632,-0.165887
-4.835074,-11.496611,-0.289044
-3.68588,-11.543824,-0.362432
-2.501555,-11.569655,-0.307254
-1.416819,-11.549135,-0.202672
-0.355516,-11.52935,-0.17481
0.723032,-11.519614,-0.143822
1.771572,-11.499984,-0.073146
2.757107,-11.475765,-0.009503
3.712255,-11.43162,-0.003736
4.659161,-11.386946,-0.07709
5.680875,-11.375216,-0.18075
6.74576,-11.398219,-0.192547
7.732428,-11.414166,-0.155685
8.691947,-11.442072,-0.191172
9.705565,-11.497806,-0.246088
10.739858,-11.526732,-0.278372
11.787515,-11.550241,-0.23161
12.749557,-11.549839,-0.188301
13.736073,-11.594518,-0.216527
14.742317,-11.636692,-0.205905
15.727929,-11.660959,-0.19866
16.708019,-11.757284,-0.199465
17.671215,-11.833618,-0.224477
18.669531,-11.880108,-0.294924
19.732946,-11.910736,-0.346502
20.805923,-11.966935,-0.320935
21.840839,-12.019581,-0.277337
22.884953,-12.04756,-0.292145
23.992659,-12.097527,-0.286569
25.086441,-12.130923,-0.180503
-23.922583,-11.128557,-0.139429
-24.938274,-11.112754,-0.234825
-22.908689,-11.14448,-0.096888
-21.857933,-11.112115,-0.042237
-20.813005,-11.072282,0.037864
-19.796761,-11.040081,0.133603
-18.78821,-10.992567,0.17537
-17.731531,-10.915955,0.227533
-16.692812,-10.8321,0.294516
-15.6387,-10.721131,0.351161
-14.598557,-10.625083,0.418338
-13.586982,-10.504932,0.514868
-12.68094,-10.405176,0.577798
-11.751562,-10.343724,0.504354
-10.788226,-10.287797,0.461482
-9.827034,-10.263452,0.375755
-8.858237,-10.28654,0.311766
-7.941733,-10.304199,0.20319
-6.968057,-10.331542,0.061764
-5.963383,-10.356065,-0.080999
-4.881961,-10.408879,-0.241632
-3.734548,-10.468175,-0.346668
-2.54793,-10.55034,-0.356126
-1.409576,-10.602218,-0.26001
-0.346924,-10.595677,-0.176955
0.73445,-10.577478,-0.134156
1.789468,-10.537229,-0.050819
2.781697,-10.487504,-0.012624
3.772551,-10.42934,0.017593
4.713367,-10.353923,0.01167
5.695724,-10.307828,-0.064779
6.733581,-10.31363,-0.11357
7.738806,-10.350939,-0.090082
8.6824,-10.364273,-0.133433
9.709071,-10.394446,-0.205294
10.738189,-10.432704,-0.2164
11.786721,-10.489689,-0.216323
12.780451,-10.529316,-0.141263
13.732065,-10.527255,-0.159937
14.741002,-10.578042,-0.16503
15.706673,-10.64922,-0.144803
16.660887,-10.708209,-0.190441
17.655592,-10.77713,-0.259802
18.679363,-10.803158,-0.305488
19.719843,-10.854486,-0.323887
20.761284,-10.922629,-0.326248
21.810801,-11.002581,-0.338831
22.883783,-11.054923,-0.322317
23.96637,-11.071463,-0.303499
25.061726,-11.112754,-0.234825
-23.938997,-10.061336,-0.202137
-24.930836,-10.046312,-0.318494
-22.916334,-10.085711,-0.20297
-21.831818,-10.089018,-0.109107
-20.809673,-10.072729,0.003535
-19.797308,-10.055811,0.072964
-18.76296,-10.001431,0.11246
-17.712202,-9.941277,0.176744
-16.663685,-9.881276,0.242127
-15.592059,-9.807855,0.324934
-14.531498,-9.666195,0.445
-13.554578,-9.555778,0.585269
-12.644564,-9.47116,0.642283
-11.730475,-9.363409,0.62664
-10.791418,-9.31432,0.563273
-9.831835,-9.2696,0.497405
-8.878991,-9.237737,0.429968
-7.954321,-9.222719,0.339193
-7.011898,-9.237927,0.180857
-6.004278,-9.294024,-0.003743
-4.923641,-9.337609,-0.172938
-3.794703,-9.396007,-0.293701
-2.623119,-9.475511,-0.3627
-1.454728,-9.558464,-0.319806
-0.356265,-9.610121,-0.257483
0.753429,-9.594949,-0.203017
1.828702,-9.556687,-0.094175
2.835649,-9.487955,-0.010518
3.836133,-9.397688,0.045111
4.775401,-9.31418,0.085714
5.725962,-9.264974,0.033661
6.728868,-9.250541,-0.006405
7.724566,-9.273371,-0.039268
8.699729,-9.304292,-0.055418
9.688125,-9.337913,-0.133977
10.743483,-9.379476,-0.170565
11.762663,-9.410635,-0.170688
12.794436,-9.466041,-0.146962
13.753912,-9.495661,-0.08811
14.706162,-9.538321,-0.124796
15.690863,-9.590057,-0.15913
16.645084,-9.643641,-0.209973
17.65624,-9.680654,-0.294095
18.67841,-9.738782,-0.299917
19.683935,-9.805475,-0.342272
20.729984,-9.879959,-0.366172
21.765413,-9.953278,-0.406691
22.872488,-10.013033,-0.427835
23.96254,-10.053404,-0.396617
25.069164,-10.046312,-0.318494
-23.949112,-9.024997,-0.239107
-24.931034,-8.973906,-0.323508
-22.922651,-9.028135,-0.231018
-21.850595,-9.053179,-0.185261
-20.822483,-9.077497,-0.106756
-19.780462,-9.068434,-0.057413
-18.729244,-9.01723,0.036273
-17.69721,-8.968234,0.114314
-16.657333,-8.921024,0.176015
-15.550122,-8.855849,0.236925
-14.463778,-8.769319,0.459998
-13.52612,-8.670442,0.627081
-12.588613,-8.540606,0.717732
-11.701519,-8.432191,0.74348
-10.773376,-8.322001,0.686954
-9.834686,-8.257431,0.62316
-8.881064,-8.227859,0.564844
-7.974739,-8.207397,0.483181
-7.045825,-8.214183,0.314966
-6.053512,-8.227201,0.104653
-4.967824,-8.273485,-0.092869
-3.855757,-8.328335,-0.223552
-2.705925,-8.416276,-0.33238
-1.532201,-8.514217,-0.367911
-0.372965,-8.563622,-0.35052
0.77183,-8.566853,-0.265737
1.863147,-8.534213,-0.138778
2.89852,-8.477135,-0.013914
3.907045,-8.412146,0.115408
4.837881,-8.335972,0.212291
5.758048,-8.261463,0.189479
6.731016,-8.242096,0.136886
